bld_eui2,log10_eui,highrise,area_upper,podium,area_podium,BH,BS,Year,food,retail,parking,office,hotel,CDH,GHI,wind_speed_10m,ndvi,landuse,Dist_mtr,AC_type,Passage_lift,Service_lift,Operate_start_work,Operate_hours_work,Operate_hours,retro
153.33,2.185627136,0,0,1,6659,75.8145065,46,2001,6054.959961,17201.59961,183.4029999,792.8950195,0,2.6861601,1406.939941,3.2042799,-0.0224778,11,222.1142631,,,,,,,retro_after
153.41,2.18585367,1,198,1,970,24.2103462,11,1975,814.6019897,724.3029785,0,3901.280029,0,2.6503401,1413.150024,3.55198,-0.0277582,11,188.6515888,Central Air-Conditioning System,2,,8,10.5,58,NONE
153.66,2.186560829,1,1441,1,3035,73.5261993,21,1982,1835.949951,2435.810059,0,184.0079956,0,2.6861601,1428.859985,2.5111799,0.0102951,11,62.65272489,,,,,,,retro_after
153.76,2.18684337,1,772,1,799,49.6435356,21,1982,1386.280029,2793.290039,40.483799,1171.329956,33.2162018,2.5070801,1423.73999,3.9825599,-0.0012915,11,323.7312198,Central Air-Conditioning System,2,1,9,12,72,NONE
153.81,2.186984572,1,512,1,1620,192.1870117,40,2006,723.3729858,781.2399902,0,129.9230042,0,2.6503401,1395.26001,2.09202,0.0785533,1,142.7900916,,,,,,,NONE
153.92,2.187295055,1,320,1,1341,91.8250046,24,1995,4331.350098,1108.209961,59.4440002,1418.98999,87.205101,2.7577901,1428.130005,2.90924,0.0551226,11,246.7410495,Central Air-Conditioning System,3,1,8,10.5,58.5,NONE
154.69,2.189462239,0,0,1,4228,46.3396301,20,1987,4379.330078,4886.220215,0.0104655,744.0469971,0,2.6861601,1402.930054,3.3629999,-0.0172078,11,118.8061448,Central Air-Conditioning System,3,1,8.5,12,72,NONE
154.96,2.190219608,1,615,1,1392,65.6054535,16,1990,774.6220093,1461.810059,169.4490051,591.96698,161.3000031,2.7936001,1421.189941,3.16328,0.0084573,11,198.2747592,Central Air-Conditioning System,3,1,10,12,72,NONE
155.06,2.19049978,1,555,1,2950,80.7920532,23,1977,1710.23999,5874.990234,0,3200.840088,0,2.7219701,1427.76001,2.9174199,0.0198845,11,211.2560961,Central Air-Conditioning System,4,1,8,11,66,NONE
155.09,2.190583796,1,2261,1,6168,142.4641876,37,1979,3341.330078,16884.40039,165.9799957,5582.259766,212.3350067,2.7219701,1402.560059,3.3629999,0.0302373,11,353.8339414,,,,,,,retro_after
155.24,2.191003634,1,156,1,171,45.2071304,17,1976,1528.630005,2710.969971,198.5879974,24.8861008,52.1371994,2.7577901,1415.709961,2.8955801,0.0182194,11,114.4950503,Central Air-Conditioning System,2,0,9,9.5,53,NONE
155.73,2.192372284,1,295,1,5392,42.7948761,18,1988,2035.27002,1157.670044,11.2679005,249.4889984,0,2.7577901,1418.27002,2.9570301,0.0259561,11,390.2057756,Central Air-Conditioning System,,,8.5,10.5,58.5,NONE
156.74,2.195179842,0,0,1,7183,17.5170345,21,2010,923.5910034,285.8410034,49.3016014,120.0770035,41.7445984,2.6861601,1416.810059,2.9684899,-0.001632,11,578.1375743,Central Air-Conditioning System,12,4,8.5,11,60,retro_after
157.13,2.196259111,1,75,1,354,28.1182766,5,1980,263.3970032,179.9109955,0,187.7779999,0,2.3996301,1484.380005,2.9476099,0.0702563,11,3645.054049,Central Air-Conditioning System,4,,,,,NONE
157.15,2.196314385,1,462,1,747,26.3884411,6,1981,953.7109985,1582.979981,0.864132,775.6989746,76.5229034,2.6145301,1416.069946,2.3429401,0.0712244,11,1155.374782,,,,,,,NONE
157.16,2.19634202,0,0,0,0,45.8084946,4,1998,711.2609863,1858.089966,131.3450012,56.8502007,0,2.6503401,1443.829956,3.1447301,0.1672862,1,7.490735793,,,,,,,retro_after
157.73,2.197914303,1,423,1,981,93.2049026,25,1990,0,0,0,0,0,2.6861601,1411.329956,2.4356401,0.011816,11,530.4303763,Central Air-Conditioning System,4,1,8,10,55,NONE
157.95,2.19851963,0,0,0,0,5.1550474,22,1975,0,123.7220001,61.6491013,63.7182007,0,2.5787101,1413.150024,3.13729,0.0288255,41,377.0758947,Central Air-Conditioning System,12,1,8,11,60,retro_before
158.33,2.199563212,1,2061,1,2682,92.6330032,26,1997,0,0,92.1186981,83.5991974,0,2.7577901,1438.349976,2.3797901,0.2469636,23,868.7632352,Central Air-Conditioning System,,,9,9,50,NONE
159.15,2.201806643,0,0,1,11371,20.5170918,2,1999,1019.76001,5759.089844,0,1215.369995,0,2.5787101,1433.23999,2.86676,0.1012063,1,124.1140251,,,,,,,NONE
160.72,2.206069924,1,558,1,2830,153.0776062,38,1994,613.0670166,1328.089966,305.0090027,348.4240112,0,2.6861601,1411.329956,2.4356401,0.0023946,11,451.2452048,Central Air-Conditioning System,5,1,8,11,64,NONE
160.83,2.206367062,1,131,1,474,120.3677063,30,2012,329.144989,1452.030029,52.2042999,0,86.7266006,2.6503401,1428.130005,2.1875999,0.0129914,1,216.7605244,,,,,,,NONE
161.16,2.207257259,1,494,1,1153,33.4090118,29,1983,677.3569946,3071,0,579.3400269,0,2.7936001,1450.410034,2.7599699,0.0870816,11,521.4662523,,,,,,,retro_after
161.87,2.209166367,1,558,1,6967,22.210413,24,1983,535.026001,1236.640015,67.4831009,1223.319946,0,2.4712601,1409.5,2.4864399,0.0436488,41,236.5886504,Central Air-Conditioning System,3,1,8.5,10.5,57.5,NONE
162.06,2.209675835,1,112,1,291,34.9464531,7,1974,1714.569946,2217.959961,160.4199982,1564.319946,25.7091007,2.4712601,1409.5,2.4864399,-0.0148339,11,192.5530044,,,,,,,NONE
163.11,2.212480588,0,0,0,0,21.2231369,46,1990,2006.52002,4814.259766,181.1519928,384.2810059,102.3590012,2.5428901,1392.329956,1.53289,0.1776849,11,208.4054971,,,,,,,retro_after
164.03,2.214923285,1,3291,1,3053,12.4967947,38,1976,3251.540039,6036.810059,142.4060059,1697.98999,87.5779037,2.7219701,1404.02002,2.6608,0.0378736,41,235.5152828,Central Air-Conditioning System,12,1,8,11,60,retro_after
164.05,2.214976235,1,52,1,1780,36.2312965,5,1980,430.4100037,659.2139893,0,2818.179932,145.2129974,2.5070801,1424.839966,2.6457801,0.023525,11,80.82357005,,,,,,,NONE
164.51,2.216192302,0,0,1,496,63.4882545,28,1991,622.8189697,173.5619965,0,184.4960022,0,2.5070801,1426.670044,2.6457801,0.0116642,11,146.2356525,Central Air-Conditioning System,4,1,8.5,10,55,NONE
164.64,2.216535357,1,344,1,1147,70.1759644,24,1995,735.4890137,523.6480103,149.8269958,2419.639893,0,2.7936001,1424.469971,3.11588,0.0300598,11,179.2037849,Central Air-Conditioning System,5,1,8.5,10.5,57,NONE
165.06,2.217641841,1,536,1,1740,60.9328575,15,1984,656.348999,2011.829956,0,662.7039795,0,2.7219701,1428.130005,2.5111799,-0.024453,11,65.82201407,Central Air-Conditioning System,5,0,8,10,55,NONE
165.11,2.217773377,0,0,1,15297,7.8081951,16,1989,439.3659973,2739.629883,84.6635971,127.9800034,0,2.5787101,1418.630005,3.8926699,0.1717468,1,857.2413443,,,,,,,retro_after
165.3,2.218272854,1,689,1,2488,39.3331528,23,1977,819.7030029,2048.280029,0,956.4689941,0,2.4712601,1410.959961,2.9142699,-0.0051354,41,220.9643308,Central Air-Conditioning System,4,1,9,10,55,NONE
165.77,2.219505937,1,600,1,5512,51.7660446,16,1985,759.3380127,1250.339966,55.0125999,66.4461975,0,2.6145301,1418.630005,3.4474499,0.0292146,1,637.4920361,,,,,,,retro_after
166.11,2.220395778,1,1443,1,5671,104.8607941,40,1982,1226.76001,373.5629883,99.2088013,482.894989,0,2.6861601,1401.459961,3.3424101,0.0557114,11,468.6788239,Central Air-Conditioning System,12,1,8,11,60,retro_after
166.42,2.221205518,1,1789,1,12364,40.8946228,18,1960,692.375,3018.949951,0,438.7470093,40.9343987,2.4712601,1409.5,1.80822,-0.048344,11,126.3871255,Central Air-Conditioning System,8,1,8,10,55,retro_after
166.56,2.221570712,1,1770,1,13112,157.8309631,32,2007,924.677002,538.4760132,135.6560059,287.6459961,0,2.7577901,1416.810059,1.97177,0.0160947,11,376.2395677,Central Air-Conditioning System,10,2,8,11,61,retro_after
166.84,2.222300181,1,192,1,1004,43.6045837,17,1983,1177.650024,1990.089966,0,2377.149902,54.3818016,2.7936001,1424.469971,3.11588,-0.0139373,11,138.5304491,Individual Air-Conditioning System,,,,,,NONE
167.13,2.223054413,0,0,1,13928,7.7691631,17,1986,308.8280029,2985.370117,16.5900993,0,0,2.5787101,1416.810059,3.44157,0.0441664,1,764.8091161,,,,,,,NONE
167.17,2.223158342,1,370,1,2379,65.9607391,20,1968,1104.300049,2290.979981,156.6889954,1194.439941,0,2.6861601,1404.390015,2.96451,-0.0074616,1,25.36323766,,,,,,,NONE
167.19,2.223210298,1,289,1,2488,54.1732254,15,1968,1284.51001,2603.639893,0,902.1599731,0,2.4712601,1410.959961,2.4760599,0.0025348,11,172.7757723,Central Air-Conditioning System,2,0,8.5,10,55,NONE
167.35,2.223625717,1,90,1,4228,47.2810326,12,1981,4798.569824,5936.919922,0.268109,790.3250122,0,2.6861601,1402.930054,3.3629999,0.0850202,11,124.9020963,Central Air-Conditioning System,1,0,8.5,11,66,NONE
168.52,2.22665145,1,123,1,919,68.7155533,23,1997,1353.109985,813.9829712,51.1935005,582.2709961,0,2.5070801,1424.839966,2.6457801,0.1083123,11,87.23146838,Individual Air-Conditioning System,,,,,,NONE
168.61,2.226883328,1,1442,1,3606,85.6074677,22,1994,183.9109955,906.7979736,139.8769989,1544.27002,0,2.6145301,1410.229981,2.1086199,0.037921,11,323.7164778,,,,,,,retro_after
169.05,2.228015175,0,0,1,11543,20.9159412,2,1994,819.0209961,607.7329712,107.7580032,515.4329834,0,2.6145301,1413.150024,0.962009,0.0681359,1,448.3116792,,,,,,,retro_after
169.06,2.228040865,1,358,1,5580,90.3055191,1,1979,958.0650024,1836.310059,161.5310059,1128.969971,66.3925018,2.6145301,1396.349976,3.6512201,0.0365598,1,137.8518079,,,,,,,NONE
169.06,2.228040865,0,0,1,13654,28.0367374,2,1991,90.5177002,721.59198,0,0,0,2.4354501,1375.530029,2.4175799,0.1536506,1,147.0070103,,,,,,,retro_after
169.31,2.22868261,1,112,1,941,74.8248444,22,1996,909.1950073,1008.48999,0.0191172,94.1669006,0.252701,2.7936001,1425.939941,2.8306999,-0.001699,11,196.4724035,Central Air-Conditioning System,,,8,2,15,NONE
169.39,2.228887768,1,369,1,2579,77.4899673,20,1994,2190.48999,836.9439697,178.0570068,272.6359863,23.3652,2.7577901,1421.189941,2.9570301,0.0321877,11,233.7610184,Central Air-Conditioning System,3,1,8.5,10,55,NONE
169.67,2.22960506,0,0,1,16033,8.1774111,15,1990,374.6530151,924.2680054,44.9175987,24.8115005,0,2.6145301,1418.27002,3.8926699,0.1017964,1,971.1134934,,,,,,,retro_after
169.95,2.230321169,1,2730,1,2442,269.3736572,70,1989,0,86.8957977,0,92.4004974,0,2.5070801,1398.910034,2.5116401,0.0648137,11,404.6106057,Central Air-Conditioning System,12,3,8,10,55,NONE
169.98,2.230397825,1,258,1,3389,115.7513199,22,1995,461.4030151,820.7089844,0,1745.079956,0,2.4712601,1410.959961,2.1357999,-0.0172692,11,154.2075403,Central Air-Conditioning System,3,1,8,12,66,NONE
170.38,2.231418614,1,479,1,2619,77.7071457,20,1977,1704.369995,2058.870117,120.0550003,1623.869995,92.180397,2.6861601,1402.930054,3.2353899,0.0204449,11,284.8857316,Central Air-Conditioning System,3,0,8,10,56,retro_after
172.56,2.236940132,1,179,1,1398,73.8475647,19,1999,27.9944992,731.9050293,0,378.8370056,93.4925995,2.7936001,1424.469971,2.3709099,0.0500991,11,164.3149455,,,,,,,NONE
173.46,2.239199342,1,711,1,7104,92.750679,19,2003,72.6899033,207.3829956,55.8931999,88.1939011,0,2.7577901,1430.319946,2.02757,0.0327811,31,176.8006868,,,,,,,retro_after
173.87,2.240224654,1,1579,1,12364,165.1705475,40,1982,1863.130005,4483.680176,35.9910011,617.5100098,93.8723984,2.4712601,1409.859985,1.80822,-0.0006805,11,149.5716333,,,,,,,retro_after
173.89,2.240274607,1,127,1,1432,65.4573669,18,1992,1793.280029,2046.079956,213.4920044,508.7869873,111.2429962,2.7936001,1421.189941,3.16328,-0.0043809,11,134.2346741,Individual Air-Conditioning System,,,8.5,13.5,81,NONE
173.94,2.240399466,1,1087,1,953,34.110939,25,1969,630.9329834,372.355011,0,66.9824982,73.6980972,2.5070801,1409.859985,1.80822,0.1717326,41,141.738765,Central Air-Conditioning System,9,1,8,10,55,retro_after
174.12,2.240848658,1,217,1,3138,41.2776756,11,1979,1016.340027,1396.170044,0,838.7609863,84.6269989,2.7577901,1450.410034,2.5939,0.0531623,11,565.3003346,,,,,,,retro_after
174.31,2.241322303,1,450,1,348,74.2605438,23,1982,1776.550049,1368.130005,0,49.3195,61.0010986,2.6861601,1406.939941,2.6143,-0.0313973,11,234.5663063,Central Air-Conditioning System,2,1,8,13,78,retro_after
174.44,2.241646078,1,884,1,3195,101.7855759,23,1991,457.6300049,493.2030029,119.7969971,1824.660034,0,2.6861601,1411.689941,2.25912,0.0248549,11,409.4786807,Central Air-Conditioning System,6,1,8.5,10,55,NONE
174.59,2.242019365,1,252,1,559,75.1983261,22,1994,804.7069702,859.8400269,0,607.7639771,175.5090027,2.7577901,1415.709961,3.00648,0.0063217,11,201.0907714,Central Air-Conditioning System,3,0,8,14,84,NONE
174.63,2.242118854,1,295,1,2003,103.9247818,22,1993,2707.399902,908.3040161,0,122.9489975,0,2.4712601,1408.77002,2.9142699,0.0110357,11,305.2017193,Central Air-Conditioning System,4,0,8.5,10,54.5,retro_after
174.72,2.242342621,1,515,1,2670,82.988884,22,1979,2745.780029,12750.5,0,3277.360107,0,2.7577901,1429.589966,2.9174199,0.0120391,11,367.2030815,Individual Air-Conditioning System,4,0,9,9,49,NONE
174.96,2.24293877,0,0,1,6345,49.7010765,2,1993,1402.969971,626.2940063,89.8184967,89.1287994,0,2.6145301,1458.810059,1.56234,0.1831047,1,1189.058194,,,,,,,NONE
175.63,2.244598701,1,271,1,2237,55.3918724,14,1986,1490.27002,2251.199951,0,2375.629883,64.3392029,2.7936001,1424.469971,3.11588,0.0238886,11,144.2667741,Individual Air-Conditioning System,2,0,,,,NONE
175.66,2.244672878,1,2191,1,3013,125.7950974,31,2002,584.8109741,347.3859863,176.6499939,1660.229981,0,2.5070801,1409.859985,1.80822,0.0653942,11,95.38729208,Central Air-Conditioning System,16,2,,,,NONE
176.19,2.245981256,1,1102,1,12364,14.7345924,24,1982,842.4119873,2866.909912,18.7935009,451.95401,23.0263004,2.5070801,1409.859985,1.80822,0.0710293,11,158.7706191,Central Air-Conditioning System,6,1,8,11,61,NONE
176.26,2.246153766,1,775,1,1478,104.3768768,23,2014,270.4849854,148.427002,0.218032,0,0,2.7219701,1426.300049,2.1530099,0.0767997,1,377.8388507,,,,,,,retro_after
178.55,2.251759855,1,461,1,1232,17.1444263,23,1983,2326.52002,9960.5,14.0593996,3663.209961,194.197998,2.7219701,1404.390015,1.50358,0.0430034,11,369.3675769,Central Air-Conditioning System,1,1,8.5,10,60,retro_after
178.91,2.252634616,0,0,1,2374,17.6807499,3,1986,1662.660034,2054.800049,169.1159973,231.0970001,0,2.4354501,1461,2.1530499,0.1193824,1,302.0851035,,,,,,,NONE
179.17,2.253265294,1,1302,1,1894,125.5947266,28,1997,3469.26001,2286.449951,44.5379982,1694.77002,0,2.5070801,1426.670044,3.10741,0.0021573,11,199.4564797,,,,,,,retro_after
179.26,2.253483392,0,0,1,2973,43.1577301,25,1996,3669.649902,11706.09961,312.9370117,1516.920044,0,2.5428901,1431.420044,2.5722401,0.1710079,11,328.223302,Central Air-Conditioning System,4,1,8.5,10,55,retro_after
180.27,2.255923459,1,298,1,1398,58.0552902,12,1987,37.0993004,821.9920044,0,417.6090088,96.0350037,2.7936001,1424.469971,2.3709099,0.0059653,11,143.3699736,Central Air-Conditioning System,4,0,8,10,55,NONE
180.86,2.257342527,1,3738,1,13631,190.334259,40,1992,708.8449707,862.8209839,0,11562.90039,0,2.5070801,1417.170044,3.86181,0.0349378,11,632.3803548,Individual Air-Conditioning System,8,16,9,10,55,retro_after
181.23,2.25823009,1,386,1,1632,124.7054443,25,2000,70.9029999,259.4039917,92.6078033,164.2799988,0,2.4712601,1409.859985,2.4864399,0.0473373,11,237.5382906,Central Air-Conditioning System,3,1,8,10,56,NONE
181.93,2.25990432,1,421,1,1107,28.2509441,7,1972,795.9899902,1094.819946,59.8255997,156.1629944,19.7001991,2.3996301,1375.170044,1.83333,0.1206343,11,482.2422979,,,,,,,retro_before
182.49,2.261239071,1,334,1,833,74.1917877,23,1980,89.1964035,1139.869995,0,258.4760132,0,2.8652301,1449.680054,2.50368,0.1030471,1,332.2404603,,,,,,,NONE
182.75,2.261857386,1,1245,1,1341,51.5133514,16,1983,546.4110107,336.0310059,0.52087,91.8276978,0,2.7577901,1419.359985,2.7116699,0.0838702,11,521.368018,Central Air-Conditioning System,4,1,9,9,,NONE
182.76,2.261881149,0,0,1,1683,21.780756,2,1974,409.5820007,2686.580078,209.1190033,457.2969971,0,2.6145301,1400,3.6013601,0.0545176,1,232.8956263,,,,,,,NONE
182.78,2.261928673,1,1549,1,4593,204.3310547,52,1982,1845.75,569.1430054,74.6364975,1215.109985,0,2.6861601,1401.459961,2.4356401,-0.0004619,11,525.3223183,Central Air-Conditioning System,16,2,8,11,61,retro_after
182.87,2.262142465,1,192,1,690,72.9310226,23,1983,85.7089005,710.348999,0,2466.560059,0,2.7577901,1399.27002,3.7268801,0.0356604,11,188.3166687,,,,,,,NONE
183.13,2.262759495,0,0,1,3355,38.3936882,4,2003,501.0639954,1309.290039,80.5056992,0,0,2.5428901,1434.699951,2.2883101,0.1719087,1,504.8716035,,,,,,,retro_after
184.82,2.266748966,1,560,1,2619,100.2644043,26,1982,921.0130005,5451.399902,0,5425.600098,0,2.5070801,1413.52002,1.80822,0.0209822,11,59.88835855,Central Air-Conditioning System,4,1,9,10,54,NONE
185.21,2.267664432,1,494,1,4034,80.3510132,23,1972,913.117981,1008.559998,91.4725037,0,0,2.4712601,1437.619995,2.3779399,0.0270551,1,160.4473406,,,,,,,retro_after
185.24,2.267734772,0,0,1,12119,27.6962128,2,1993,2006.359985,3275.679932,157.0249939,652.2940063,0,2.8652301,1424.469971,2.27321,0.1722765,1,76.64244789,,,,,,,retro_after
185.26,2.26778166,0,0,1,4120,17.799345,2,1992,1391.400024,965.5319824,83.4802017,0,0,2.3638201,1372.23999,2.5702701,0.1465871,2,258.9159669,,,,,,,NONE
185.35,2.26799259,0,0,0,0,4.9876862,8,1984,0,260.1159973,0,0,0,2.5428901,1380.280029,2.46539,0.1809028,41,145.5581118,,,,,,,retro_after
185.61,2.268601371,1,962,1,12090,125.3758316,31,1995,336.5239868,1286.790039,557.0319824,10755.59961,0,2.6145301,1404.75,2.36008,0.0206639,21,692.0073151,Individual Air-Conditioning System,5,2,,,,retro_after
186.27,2.270142915,0,0,1,20900,24.6505337,2,1999,370.3519897,586.6069946,0,439.25,0,2.6861601,1418.27002,1.82559,0.3366337,1,785.2594519,,,,,,,retro_after
186.34,2.270306091,1,824,1,1210,110.6774368,30,1994,1374.540039,1899.73999,88.0165024,514.2960205,0,2.6503401,1411.689941,3.49646,0.0397671,11,414.6714634,Central Air-Conditioning System,6,1,8.5,10.5,57.5,retro_after
189.14,2.276783385,1,204,1,2625,60.369915,16,1988,2622.51001,1548.829956,15.1135998,1011.200012,634.1229858,2.7577901,1421.189941,2.9570301,0.0140653,11,238.0060103,Central Air-Conditioning System,,,8.5,9.5,52,NONE
189.46,2.277517533,1,128,1,656,26.3192616,5,1984,837.1550293,785.9110107,47.4216003,182.8390045,0,2.6145301,1416.069946,2.3836701,0.073696,11,1031.344723,,,,,,,NONE
189.49,2.277586296,1,359,1,656,39.8857384,13,1997,912.0969849,831.6890259,102.4700012,137.0890045,0,2.5428901,1425.939941,2.5093501,0.037694,1,267.6665573,,,,,,,NONE
189.8,2.278296208,1,234,1,1974,86.8952103,28,2004,1251.77002,1482.349976,28.0333004,202.7030029,0,2.6503401,1413.150024,2.25912,0.0068611,11,197.3798393,Central Air-Conditioning System,2,0,8,10,54,NONE
190.01,2.278776458,1,1178,1,1763,91.2912598,22,1978,191.8159943,1879.839966,0,506.8760071,0,2.4712601,1409.5,1.80822,0.0017925,11,103.0786083,Central Air-Conditioning System,6,1,8,10.5,58,retro_after
190.18,2.279164843,1,1164,1,7035,113.6102753,23,2009,2052.5,2265.580078,166.4179993,1237.390015,0,2.7577901,1419,2.6514399,0.0713528,11,108.3900531,Central Air-Conditioning System,8,2,8,11,61,retro_after
190.49,2.279872182,0,0,0,0,17.9097061,14,1978,0,0,0,0,0,2.7577901,1427.030029,2.5076001,0.3026792,41,420.1495747,Central Air-Conditioning System,2,0,9,10,55,NONE
190.84,2.280669408,1,158,1,308,44.1572838,13,1975,1213.359985,1797.689941,0,922.8330078,0,2.6861601,1402.930054,3.2042799,0.0269172,11,99.34748639,,,,,,,NONE
191.91,2.283097605,0,0,1,2499,14.8837137,2,1991,619.0219727,484.1380005,147.8569946,22.2201004,0,2.3996301,1366.77002,2.5094099,0.0821412,2,210.2551919,,,,,,,NONE
191.92,2.283120235,1,505,1,890,138.9374695,34,1997,756.3880005,938.6259766,204.5829926,790.1279907,0,2.4712601,1409.859985,2.4864399,0.0223713,11,246.1371315,Central Air-Conditioning System,6,1,8.5,10,55,NONE
192.07,2.283459536,1,615,1,2128,58.2558937,15,1983,789.0189819,1847.73999,166.2299957,875.4810181,136.4929962,2.7936001,1421.189941,3.16328,0.0233386,11,186.0998241,Central Air-Conditioning System,3,1,8,10,55,NONE
192.61,2.284678831,1,913,1,2220,179.9773407,33,1993,857.0839844,2033.339966,0,98.7951965,0,2.4712601,1409.5,2.9142699,-0.0316288,11,147.7921429,Central Air-Conditioning System,8,2,8,11,61,retro_after
192.78,2.285061976,1,1301,1,1980,75.1139679,18,1999,344.2810059,3225.620117,125.8450012,0,60.2489014,2.7936001,1425.939941,2.8306999,0.0279033,11,280.2919858,Individual Air-Conditioning System,4,0,8,15,90,retro_after
193.25,2.286119503,1,416,1,2220,96.009819,23,1992,1066.02002,1586.849976,0,181.8820038,0,2.4712601,1409.5,2.9142699,0.0262995,11,198.1734581,Central Air-Conditioning System,3,1,8,11,61,NONE
193.82,2.287398589,0,0,1,850,13.3987446,28,1986,685.1539917,785.6090088,0,137.302002,0,2.5787101,1400.369995,3.0322001,0.0437409,1,210.4732585,,,,,,,NONE
193.91,2.287600206,0,0,1,8285,31.3318062,2,2000,778.6929932,2754.02002,145.6490021,663.7009888,0,2.8652301,1429.219971,2.94786,0.2941471,1,1112.869109,,,,,,,retro_after
195.19,2.290457564,1,1592,1,12016,186.7496033,50,1984,158.9689941,93.0654984,0.882608,815.4240112,0,2.5070801,1413.52002,2.1357999,0.0044883,11,137.3069679,Central Air-Conditioning System,22,2,0,24,144,retro_after
